评分,制片国家/地区,编剧,片长,评论人数,导演,类型,又名,语言,IMDb,上映日期,片名,主演
7.1, 美国, 杰夫·洛布 / 蒂姆·谢里丹, 85分钟,3241, 克里斯·帕尔默, 动作 / 科幻 / 动画,, 英语, tt14324650, 2021-06-22(美国),蝙蝠侠：漫长的万圣节(上), 詹森·阿克斯 / 特罗伊·贝克 / 大卫·达斯马齐连 / 杰克·奎德 / 乔什·杜哈明 / 提图斯·维里沃 / 娜雅·里维拉 / 艾米·兰德克 / 比利·伯克 / 弗雷德·塔特西奥 / Alastair Duncan / 吉姆·皮里 / 朱莉·内桑森 / Gary LeRoi Gray / 格雷格·秦 / 弗兰西丝·卡利耶
6.8, 新西兰, 马修·塞维尔, 94分钟,631, 马修·塞维尔, 剧情,, 英语, tt11599576, 2021-08-26(新西兰),酒鬼奶奶, 夏洛特·兰普林 / 马尔顿·索克斯 / 乔治·费瑞尔 / Edith Poor / Carlos Muller / Tane Rolfe / Cameron Carter-Chan / Alexander Sharman
6.2, 韩国,, 138分钟,3348, 郭在容, 剧情 / 爱情, Happy New Year / A Year-End Medley, 韩语, tt16755970, 2021-12-29(韩国),新年快乐, 韩智敏 / 李栋旭 / 姜河那 / 林允儿 / 元真儿 / 徐康俊 / 李光洙 / 金英光 / 高圣熙 / 李阵郁 / 李奎炯 / 赵俊英 / 郑镇荣 / 元之安
6.3, 美国, Daniel Mackey / Rebecca Ewing, 104分钟,5840, Hernan Jimenez, 喜剧 / 爱情, 真爱难题（台） / 爱情很难（港）, 英语, tt10752004, 2021-11-05(美国网络),爱很难, 妮娜·杜波夫 / 欧阳万成 / 达伦·巴内特 / 洛奇林·莫罗 / 岑勇康 / 米凯拉·霍沃 / 丽贝卡·斯塔巴 / 马蒂·芬诺乔 / 詹姆斯·塞托 / C.恩斯特·哈斯 / 贾斯汀·沃林顿 / 肖恩·德伯纳 / 塔卡尤·费舍尔 / 迪恩·彼得里夫 / 帕特里克·罗卡斯 / 梅尔·塔克 / Alexandra Lainfiesta / Andy Nez / Darien Martin
6.9, 韩国,, 102分钟,6113, 李桂碧, 爱情, 酸酸甜甜爱上你 / Sweet & Sour, 韩语, tt14599938, 2021-06-04(韩国网络),酸酸甜甜, 张基龙 / 蔡秀彬 / 郑秀晶 / 赵汉哲 / 李宇济 / 柳善 / 李璟荣 / 朴哲民 / 郑熙泰 / 吴素贤 / 金美京 / 安吉江
6.0, 美国, 科特·麦克劳德 / 乔·卡纳汉, 107分钟,2969, 乔·卡纳汉, 动作 / 惊悚, 正义陷落 / 高玩殺手, 英语, tt5748448, 2021-09-17(美国),警察局, 弗兰克·格里罗 / 杰拉德·巴特勒 / 托比·哈斯 / 亚历克西斯·拉奥特 / 泰特·弗莱彻 / 瑞恩·欧南 / 何塞·巴勃罗·坎蒂略 / 基思·雅各 / Armida Lopez / 大卫·沃恩 / Yvette Fazio-Delaney / 凯维·莱曼-默塞尤 / Vanita Kalra / Dez / Marco Morales / 马歇尔·库克 / 克里斯托弗·迈克尔·霍利 / 罗伯特·沃克·布兰乔德 / 特雷西·邦纳
6.4, 中国大陆, 刘泽, 97分钟,817, 刘泽, 剧情 / 家庭, Being Mortal / 又一夏, 汉语普通话 / 山西话, tt13323070, 2022-01-14(中国大陆) / 2020-10(平遥国际影展),来处是归途, 唐小然 / 张鸿敬 / 李坤棉 / 时晓飞 / 原文倩
5.6, 英国, 乔恩·克罗克 / 亚当·奈韦尔 / Fernanda Coppel, 86分钟,2705, 桑迪亚哥·蒙希尼, 悬疑 / 惊悚 / 恐怖, 战栗公寓 / 杀无舍 / 无人生还, 英语, tt13056008, 2021-09-29(英国),诡屋惊魂, 马克·门查卡 / 克里斯蒂娜·罗朵 / 维多利亚·阿尔考克 / 大卫·巴雷亚 / 乔安娜·博尔哈  / 米切尔·马伦 / 何塞‧帕尔马 / Alejandro Akara / Jeff Mirza / Vala Noren / David Figlioli / Moronke Akinola / Baba Oyejide / Pepa Duarte
6.6, 英国, Jamie Russell, 96分钟,2700, 詹姆斯·纳恩, 动作, 一次机会, 英语, tt14199590, 2021-11-05(美国),一线生机, 斯科特·阿金斯 / 阿什丽·格林尼 / 瑞恩·菲利普
6.2, 中国大陆, 杨秉佳, 83分钟,4006, 秦鹏飞, 剧情 / 动作 / 犯罪, Fight Against Evil, 汉语普通话,, 2021-10-04(中国大陆),东北警察故事, 谢苗 / 李大强 / 顾靖 / 衣云鹤 / 包小平 / 王维申
6.5, 中国大陆, 徐逸洲, 104分钟,38298, 周青元, 剧情 / 喜剧 / 家庭 / 运动, 起跑 / On Your Mark, 汉语普通话, tt11317408, 2021-06-18(中国大陆),了不起的老爸, 王砚辉 / 张宥浩 / 龚蓓苾 / 李俊浩 / 鹤男 / 赵亮 / 李彧 / 刘金山 / 冯文娟
6.7, 中国大陆, 李洪绸 / 刘爱银 / 车志刚 / 周扬帆 / 邢冬冬 / 王秀月 / 王飞虎, 116分钟,6534, 邢冬冬, 剧情 / 喜剧 / 犯罪, An enemy should be salved, 汉语普通话,, 2021-11-17(中国大陆),冤家宜解不宜结, 邵庄 / 杨羽 / 耿晓辉 / 王辰昊 / 安宁 / 邢冬冬 / 王冬 / 车志刚 / 大牛 / 王秀月 / 包志强 / 周扬帆
6.6, 日本, 奈须蘑菇, 94,1480, 赤井俊文, 动画,, 日语,, 2021-07-30(日本),命运 冠位指定 终局特异点 冠位时间神殿所罗门, 岛崎信长 / 高桥李依 / 川澄绫子 / 铃村健一 / 坂本真绫 / 杉田智和 / 丹下樱 / 高乃丽 / 泽城美雪 / 宫野真守 / 小林优
6.7, 韩国, 闵志 / 蔡汝俊 / 李世云(原作), 108分钟,3341, 蔡汝俊, 动作,, 韩语, tt14965934, 2021-06-17(韩国网络),鲨鱼：起点, 金玟锡 / 魏嘏隽 / 郑元昌 / 李在均 / 裴明真 / 李正贤 / 车烨 / 申敏宰 / 李铉旭 / 李恩在
5.7, 法国 / 美国 / 德国, 纳沃特·帕普莎多 / Ehud Lavski, 114分钟,6210, 纳沃特·帕普莎多, 动作 / 惊悚 / 冒险, 血客联盟(台) / Bloody Milkshake, 英语, tt8368408, 2021-07-14(美国),火药奶昔, 凯伦·吉兰 / 琳娜·海蒂 / 卡拉·古奇诺 / 杨紫琼 / 安吉拉·贝塞特 / 保罗·吉亚玛提 / 拉尔夫·伊内森 / 弗蕾娅·艾伦 / 克洛伊·科尔曼 / 罗伯特‧马瑟 / 亚当·那加提斯 / 塞缪尔·安德森 / 乔梅杨 / 杰克·班戴拉 / 约书亚·格罗斯 / 艾德·伯奇 / 大卫·齐梅尔席德 / Ivan Kaye / Joanna Bobin / 安妮塔·欧拉藤吉
6.0, 中国大陆 / 美国, 乔尔·H·科恩 / 约翰·弗林克 / 罗伯·拉泽布尼克, 84分钟,2484, 大卫·西尔弗曼 / 雷蒙德·S·佩尔西, 喜剧 / 动画 / 冒险, 绝种动物大冒险 / Extinct, 汉语普通话 / 英语, tt8241000, 2021-10-03(中国大陆),拯救甜甜圈：时空大营救, 宝木中阳 / 朱蓉蓉 / 姜广涛 / 马正阳
7.7, 中国大陆, 陈中阳 / 王恒, 118分钟,1922, 陈中阳, 剧情,, 汉语普通话,, 2021-11-05(中国大陆),藏草青青, 范家其 / 旺卓措 / 王海祥
8.9, 日本, 樋口达人, 120分钟,1318, 古川知宏, 动画 / 奇幻, Revue Starlight the Movie, 日语, tt13593042, 2021-06-04(日本),少女☆歌剧 Revue Starlight 剧场版, 小山百代 / 三森铃子 / 富田麻帆 / 佐藤日向 / 岩田阳葵 / 小泉萌香 / 相羽爱奈 / 生田辉 / 伊藤彩沙 / 津田健次郎 / 名塚佳织 / 筱宫明日香 / 广濑小夜 / 大原沙耶香 / 园崎未惠 / 川澄绫子
5.6, 美国, Scott Wascha, 91分钟,2729, 谭雅·维克斯勒, 动作 / 惊悚,, 英语, tt10228134, 2021-07-23(美国),警醒, 凯特·贝金赛尔 / 斯坦利·图齐 / 鲍比·坎纳瓦尔 / 苏珊·萨兰登 / 杰·科特尼 / 大卫·布拉德利 / 拉弗恩·考克斯 / 克里斯蒂安·布拉辛顿 / 奥利·普费弗 / 康斯坦丁·格雷戈里 / 内森·库珀 / 哈里·阿尼奇金 / Richard Price / Adam Brashaw / Tom Xander / James Grogan / Lili Rich
7.1, 美国, 劳伦·哈达威, 94分钟,1420, 劳伦·哈达威, 剧情 / 惊悚 / 运动,, 英语, tt11131464, 2021-06-13(翠贝卡电影节),新手, 伊莎贝拉·弗尔曼 / 凯特·德拉蒙德 / 杰妮·罗斯
6.2, 加拿大 / 美国, 迈克尔·科里塔 / 查尔斯·里维特 / 泰勒·谢里丹, 100分钟,5904, 泰勒·谢里丹, 剧情 / 动作 / 惊悚, 灭我者(港) / 那些要我死的人(台) / 盼我死者, 英语, tt3215824, 2021-05-14(美国),那些希望我死的人, 安吉丽娜·朱莉 / 芬恩·利特 / 乔·博恩瑟 / 艾丹·吉伦 / 尼古拉斯·霍尔特 / 杰克·韦伯 / 梅迪纳·森戈尔 / 泰勒·派瑞 / 布兹·萨瑟兰德 / 托利·基特尔斯 / 詹姆斯·乔丹 / 洛拉·玛汀内斯-康宁安 / 小霍华德·弗格森 / 瑞安·杰森·库克 / 劳拉·尼米 / 迪兰·科宁 / 劳伦·波特 / 雅各布·布朗 / 斯蒂芬妮·希尔 / 马特·梅德拉诺 / 阿尔玛·西斯内罗斯 / 卢·伍德曼
4.9, 中国大陆, 付梦然 / 杨泷杰, 101分钟,6123, 杨泷杰, 剧情 / 悬疑 / 犯罪, The Perfect Victim, 汉语普通话, tt14766862, 2021-06-25(中国大陆),完美受害人, 李乃文 / 冯文娟 / 张峻宁 / 谭凯 / 姬他 / 芦展翔 / 赵子琪 / 郭阳 / 郭亮 / 刘凡菲 / 张垒 / 冯国强 / 赵彦乔
7.6, 菲律宾 Philippine, Ash Malanum,,1104, 伊万·安德鲁, 同性, 遊戲男孩 電影版, 他加禄语 Tagalog, tt14813878, 2021-07-30(菲律宾),游戏男孩 电影版, 科科伊·德·桑托斯 / 伊利亚·坎拉斯 / 苏爱莲 / 凯尔·韦利诺 / 米吉·希门尼斯 / 基奇·米涅莫托 / Susan Africa
6.1, 日本, 藤井清美 / 高畑秀太 / 佐藤正午(原著), 119分钟,950, 高畑秀太, 剧情, Every Trick in the Book, 日语, tt14153324, 2021-08-27(日本),鸠的击退法, 藤原龙也 / 土屋太凤 / 风间俊介 / 西野七濑 / 丰川悦司 / 坂井真纪 / 滨田岳 / 中川雅也 / 佐津川爱美 / 樱井由纪 / 柿泽勇人 / 骏河太郎 / 滨野谦太 / 岩松了 / 村上淳 / ミッキー・カーチス / 森下能幸 / 森宽和 / 矢野圣人 / ついひじ杏奈 / 円井わん / 安藤聖 / 石橋けい / 佐藤玲 / 伊岛空 / 古河耕史
4.7, 中国大陆, 林励 / 袁媛, 101分钟,19196, 袁媛, 喜剧 / 爱情, 西晒 / Glowing Dusk / Tomorrow Will Be Fine, 汉语普通话, tt10850034, 2021-04-02(中国大陆),明天会好的, 姜逸磊 / 张超 / 吴玉芳 / 白客 / 周奇墨 / 小鹿 / 许歌 / 陆忠
6.7, 俄罗斯, 基拉·科瓦连科, 97分钟,724, 基拉·科瓦连科, 剧情, Unclenching The Fists / 窒爱家锁(台), 俄语 / 奥塞梯语, tt14775666, 2021-07-10(戛纳电影节),松开拳头, Milana Aguzarova / Alik Karaev / Soslan Khugaev / Khetag Bibilov / Arsen Khetagurov / Milana Pagieva
5.0, 中国大陆, 甲子复, 98分钟,35050, 韩博文, 剧情 / 喜剧 / 运动, 极速超越 / Never Stop, 汉语普通话, tt14778138, 2021-06-12(中国大陆),超越, 郑恺 / 李昀锐 / 曹炳琨 / 张蓝心 / 张榕容 / 李晨 / 金靖 / 李宁
5.9, 中国大陆, 徐芸 / 崔铁志 / 王钢, 111分钟,22310, 丁亮 / 林永长, 动画 / 奇幻 / 冒险, Realm of Terracotta, 汉语普通话, tt10075380, 2021-07-09(中国大陆) / 2021-06-20(上海国际电影节),俑之城, 朱光祖 / 张茗 / 周子瑜 / 谭笑
5.9, 中国大陆, 崔走召, 83分钟,27277, 刘轩狄, 悬疑 / 恐怖 / 冒险, 猎人传说之兴安岭, 汉语普通话, tt15303274, 2021-04-01(中国大陆),兴安岭猎人传说, 尚铁龙 / 林枫烨 / 付赫安琪 / 王佳希 / 柯国庆
7.5, 日本, 毛利亘宏,,469, 田崎龙太, 科幻, 幪面超人聖刃 + 機界戰隊全開者 SUPERHERO戰記(港), 日语, tt14727298, 2021-07-22(日本),圣刃＋全开者 超级英雄战记, 内藤秀一郎 / 驹木根葵汰 / 高桥文哉 / 奥野壮 / 山口贵也 / 川津明日香 / 青木瞭 / 生岛勇辉 / 富樫慧士 / 岡宏明 / 知念里奈 / 增子敦贵
7.3, 印度, Samruoddhi Porey / Rohan Shankar / Laxman Utekar, 132分钟,931, Laxman Utekar, 喜剧, 代孕风波 / 咪咪, 印地语, tt10895576, 2021-07-30(印度),如获至宝, Evelyn Edwards / 克里蒂·萨农 / Sai Tamhankar / 潘卡·特里帕蒂 / 艾丹·怀托克
5.9, 中国大陆, 孙虎毅, 87分钟,1216, 孙虎毅 / 宋小白, 动作 / 武侠, 生锈的长刀 / Rusty Blade, 汉语普通话,, 2022-01-10(中国大陆),千里不留行, 苏振华 / 肖聪 / 刘楚玄 / 王城 / 杨云溪 / 王昭 / 莫合塔尔 / 梁霆炜
8.3, 印度,,,296, Mari Selvaraj,, கர்ணன், 泰米尔语, tt11581174, 2021-04-09(印度),剑客卡南, 丹努什 / Lakshmi Priyaa Chandramouli / Gouri Kishan / Lal / 约吉·巴布 / Bikram Malati / Nataraja Subramanian / Rajisha Vijayan
7.6, 美国, J.T. Rogers, 118分钟,2830, Bartlett Sher, 剧情 / 惊悚 / 历史, 奥斯陆和平协定, 英语, tt11790674, 2021-05-29(美国),奥斯陆, 露丝·威尔森 / 安德鲁·斯科特 / 耶夫·威尔布什 / 萨利姆·道 / 瓦利德·祖伊特 / 艾格尔·纳尔 / 多瓦勒·格利克曼 / 罗坦·凯南 / Itzik Cohen / 托比亚斯·齐哈库斯 / 塞森·加布埃 / 杰拉尔丁·亚力山大 / 亚当·瓦库拉 / 约阿希姆·保罗·阿斯波克 / 山姆·费尔
5.8, 日本, 菅野友惠, 118分钟,1062, 三木孝浩, 剧情 / 科幻, 夏之门 / The Door Into Summer, 日语, tt13757540, 2021-06-25(日本),进入盛夏之门, 山崎贤人 / 清原果耶 / 夏菜 / 真岛秀和 / 藤木直人 / 滨野谦太 / 田口智朗 / 高梨临 / 原田泰造
6.7, 美国, Keith Blum / 克里斯·蒂昂, 95分钟,351, Charles Francis Kinnane / Daniel Kinnane, 喜剧 / 运动, 主场球队, 英语, tt14592064, 2022-01-28(美国),我的主队, Jackie Sandler / 泰勒·洛特纳 / 罗伯·施奈德
6.6, 美国 / 加拿大, 柯克·德·米科 / 琦亚拉·艾蕾葛莉亚·休德斯 / 彼得·巴索奇尼 / 林-曼努尔·米兰达, 95分钟,2569, 柯克·德·米科 / 布兰登·杰佛兹, 动画 / 音乐 / 冒险, 蜜熊的夏天 / 维沃 / 维沃的精彩生活(台) / 蜜熊仔维沃(港), 英语, tt6338498, 2021-11-05(中国大陆) / 2021-08-06(美国网络),蜜熊的音乐奇旅, 林-曼努尔·米兰达 / 伊奈拉利·西莫 / 佐伊·索尔达娜 / 迈克尔·鲁克 / 布莱恩·泰里·亨利 / 胡安·德·马科斯·冈萨雷斯 / 葛洛丽亚·伊斯特芬 / 妮可·拜尔 / 凯蒂·洛斯 / 奥利维亚·特鲁希略 / 莉娅·朱厄特 / 莱斯利·大卫·贝克 / 帕洛玛·莫拉莱斯 / 丹尼·皮诺 / 瑞奇·摩尔 / 苔丝·圣地亚哥 / Paolo Andino / Omar Avila / 卡特罗·科尔伯特 / 艾琳·加林多 / Michelle Jubilee Gonzalez / 杰森·格里菲斯 / 布里奇特·霍夫曼 / 斯科特·门维尔 / 大卫·米驰 / 乔纳森·尼科尔斯 / 杰奎琳·皮诺尔 / 兰迪·汤姆 / 谢尔碧·杨 / Christian Ochoa / Gloria Calderon Kellett
6.6, 日本, 高野水登 / 英勉,,2497, 英勉,, 映画 賭ケグルイPart2, 日语, tt13017168, 2021-06-01(日本),狂赌之渊 电影版2, 滨边美波 / 高杉真宙 / 森川葵 / 池田依来沙 / 矢本悠马 / 中村由利佳 / 三户夏芽 / 松田流花 / 冈本夏美 / 柳美稀 / 松村沙友理 / 小野寺晃良 / 藤井流星 / 中川大志
6.6, 美国, 艾萨克·阿普塔克 / 伊丽莎白·伯格,,450, 杰森·奥利, 喜剧,, 英语, tt6462958, 2022-02-11(美国网络),回心转意, 查理·戴 / 珍妮·斯蕾特 / 斯科特·伊斯特伍德 / 吉娜·罗德里格兹 / 曼尼·贾希尼托 / 克拉克·巴茨科 / 卢克·大卫·布鲁姆 / Giselle Torres / 伊莎贝尔·梅 / Quinn Cooke / Claudia Rocafort / Kysen Acevedo / Lauren Halperin / 杰米·格尔兹 / Betsy Sligh / 约旦·卡洛斯 / 弗兰科·卡斯坦 / 迪兰·格鲁拉 / 梅森·古丁 / 洁西·高伊 / 林恩·阿什
6.2, 韩国,, 109分钟,1896, 金曲 / 金宣, 动作 / 犯罪, 拦截声命线(台) / On the Line / Voice, 韩语, tt15426974, 2021-09-15(韩国),通话惊魂, 卞约汉 / 金武烈 / 朴明勋
6.1, 美国, James C. Wolf, 110分钟,5921, 尼克·斯塔利亚诺, 动作 / 惊悚 / 犯罪, 行家, 英语, tt4136456, 2021-04-30(美国/美国网络),大师, 安东尼·霍普金斯 / 艾比·考尼什 / 安松·蒙特 / 迪奥拉·拜尔德 / 埃迪·马森 / 大卫·摩斯 / 理查德·布雷克 / 克里斯·佩尔费蒂 / 布莱斯·科里根 / Jenna Hellmuth / Shay Guthrie / Ryan Jonze / Estelle Girard Parks / Lory Molino / Basil Kershner
6.8, 葡萄牙, Maureen Fazendeiro / 米格尔·戈麦斯 / 马里亚娜·里卡多, 102分钟,972, Maureen Fazendeiro / 米格尔·戈麦斯, 剧情, 苏瓜日记 / 月八拍片日记(台) / The Tsugua Diaries / Journal de Tûoa, 葡萄牙语, tt14812778, 2021-07-14(戛纳电影节) / 2021-08-19(葡萄牙),月八日记, 克里斯塔·法亚特 / 卡里托·科塔 / 约阿·凯撒·蒙泰罗
6.4, 美国, 艾德·索罗门, 115分钟,2727, 史蒂文·索德伯格, 剧情 / 悬疑 / 惊悚 / 犯罪, 双重谋杀 / Kill Switch, 英语, tt11525644, 2021-06-18(翠贝卡电影节) / 2021-07-01(美国),切勿擅动, 唐·钱德尔 / 本尼西奥·德尔·托罗 / 马特·达蒙 / 大卫·哈伯 / 布兰登·费舍 / 诺亚·尤佩 / 茱莉娅·福克斯 / 基南·卡尔金 / 克雷格·穆姆斯·格兰特 / 艾米·西米茨 / 弗兰西斯·肖 / 乔恩·哈姆 / Tina Gloss / 雷·利奥塔 / 拜伦·鲍尔斯 / 比尔·杜克 / Lucy Holt / Katherine Banks / Claudia Russell / Lauren Rys Martin
5.7, 美国, 保罗·索雷特 / 艾德里安·布洛迪, 94分钟,378, 保罗·索雷特, 剧情 / 犯罪, 全面扫荡(台), 英语, tt10023022, 2021-06-19(翠贝卡电影节),克林, 艾德里安·布洛迪 / 格伦·弗莱舍尔 / 里奇·梅里特 / Chandler DuPont / 麦凯尔泰·威廉逊 / Michelle Wilson / John Bianco / 罗伯特·菲茨杰拉德·迪格斯 / Gerard Cordero / 亚历克斯·科拉多 / 贾德·约克 / Antino Crowley-Kamenwati / 大卫·菲耶罗 / Bruce Soscia / Semaj Grant / 杰克· 科尼格 / 韦恩·派尔 / 布莱恩·多纳休
6.8, 印度, Kanika Dhillon, 135分钟,1086, Vinil Mathew, 悬疑 / 犯罪,, 印地语, tt11027830, 2021-07-02(印度),魅杀, 塔丝·潘努 / 维金兰特·马西 / 汉西卡·莫瓦妮 / Harsh Chhaya / 哈什瓦汉·拉纳 / Mayank Kumar Mishra
7.2, 美国 / 加拿大, 比利·弗罗利克 / 卡尔·布伦克尔 / 鲍勃·巴伦, 86分钟,3589, 卡尔·布伦克尔, 喜剧 / 动画 / 冒险, 狗狗巡逻队 / 汪汪队立大功电影版(台), 英语, tt11832046, 2022-01-14(中国大陆) / 2021-08-20(美国),汪汪队立大功大电影, 伊恩·阿米蒂奇 / 马尔赛·马丁 / 罗恩·帕尔多 / 雅拉·沙希迪 / 金·卡戴珊 / 兰道尔·朴 / 戴克斯·夏普德 / 泰勒·派瑞 / 吉米·坎摩尔 / 威尔·布鲁斯宾 / 金斯利·马歇尔 / 莫妮克·阿尔瓦雷斯 / 基根·赫德利 / 杰米拉·罗斯 / 卡勒姆·肖尼克 / 谢尔·西蒙斯 / 莉莉·巴特拉姆 / 金·罗伯特 / 保罗·布朗斯坦 / 乔·平格 / 乔希·罗伯特·汤普森 / 乔希·格雷厄姆 / 尼尔·克容 / 查理·加兰特 / 理查德·宾斯利 / 雷欧·巴奈扎 / 莎拉·乔德利
4.9, 中国大陆, 郑十凝, 86分钟,6707, 邢健钧, 剧情, Pufferfish, 汉语普通话,, 2021-07-08(中国大陆),河豚, 钟欣潼 / 张睿
6.5, 韩国, 徐宥敏, 99分钟,4035, 徐宥敏, 悬疑 / 惊悚, 回忆(台) / 明日的记忆 / Recalled, 韩语, tt14527836, 2021-04-29(中国台湾) / 2021-04-21(韩国),明天的记忆, 徐睿知 / 金康宇 / 朴相旭 / 廉惠兰 / 裴侑蓝 / 金嫝勋
6.4, 日本, 笨蛋节奏, 102分钟,1554, 関和亮, 剧情, 地狱的花园 / Hell's Garden, 日语, tt14605182, 2021-05-21(日本),地狱花园, 永野芽郁 / 广濑爱丽丝 / 菜菜绪 / 川荣李奈 / 大岛美幸 / 松尾谕 / 丸山智己 / 胜村政信 / 远藤宪一 / 小池荣子
6.0, 意大利 / 巴西 / 希腊 / 美国, 费迪南多·西托·菲洛马里诺 / Kevin A. Rice, 109分钟,4522, 费迪南多·西托·菲洛马里诺, 动作 / 惊悚 / 犯罪, 凶险假期(港) / 贝克特 / 生而被杀 / 生来被谋杀 / Born to Be Murdered, 英语, tt10230994, 2021-08-13(美国网络),厄运假期, 约翰·大卫·华盛顿 / 艾丽西亚·维坎德 / 波伊德·霍布鲁克 / 薇姬·克里普斯 / Daphne Alexander / 约戈斯·皮尔帕索珀罗斯 / Olga Spyraki / 帕诺斯·科罗尼斯 / Isabella Margara / Lena Kitsopoulou / Marc Marder / Andreas Marianos / Leonardo Thimo / Dimitra Mesimerli / Maria Votti
8.3, 日本, 久米田康治 / 村野佑太 / あおしまたかし, 79分钟,906, 村野佑太, 动画,, 日语,, 2021-07-09(日本),隐瞒之事 剧场剪辑版 秘密是什么, 神谷浩史 / 高桥李依 / 花江夏树 / 八代拓 / 安野希世乃 / 佐仓绫音 / 村瀬步 / 内田真礼 / 浪川大辅 / 小泽亚李 / 本渡枫 / 和气杏未 / 逢田梨香子
7.2, 澳大利亚 / 美国, 哈里·克里普斯 / Gregory Lessans, 95分钟,664, 哈里·克里普斯 / 克莱尔·奈特, 喜剧 / 动画 / 冒险, 重返大荒野 / 荒野老友记, 英语, tt13575806, 2021-12-10(美国网络),考拉大冒险2, 盖·皮尔斯 / 艾拉·菲舍尔 / 艾瑞克·巴纳 / 韦恩·奈特 / 安格斯·里 / 杰基·韦佛 / 瑞切尔·豪斯 / 吉娅·卡迪斯 / 蒂姆·明钦 / 凯斯·厄本 / 迪塞尔·拉托拉卡 / 阿斯琳·德尔贝 / Miranda Tapsell / Celeste Barber / Kameron Hood
5.7, 美国, 泰勒·谢里丹 / 威尔·斯特普尔斯 / 汤姆·克兰西, 109分钟,8363, 斯特法诺·索利马, 动作 / 惊悚, 无悔, 英语, tt0499097, 2021-04-30(美国网络),冷血悍将, 迈克尔·B·乔丹 / 朱迪·特纳-史密斯 / 杰米·贝尔 / 盖·皮尔斯 / 劳伦·伦敦 / 雅各布·西皮奥 / 托德·拉桑斯 / 杰克·凯西 / 露西·拉塞尔 / 凯姆·吉甘戴 / 卢克·米切尔 / 亚特乔姆·吉尔茨 / 布伦特·吉尔曼 / 梅拉布·尼尼泽 / 亚历山大·梅尔库里 / 科尔曼·多明戈 / 德里克·梅森堡 / 梅尔·法尔 / 乔治·阿斯普雷 / 卡兹·陶吉纳斯 / 汤姆·科利 / 玛丽索尔·科雷亚 / 里奇·格拉夫 / 希妮·拉芙尔 / 罗伯特‧马瑟 / 阿德里安·劳林斯 / 凯特·萨普特 / 亚历山大·雅辛
6.4, 美国, 蒂姆·谢里丹, 87分钟,2443, 克里斯·帕尔默, 动作 / 科幻 / 动画 / 悬疑 / 恐怖 / 犯罪,, 英语, tt14402926, 2021-07-27(美国),蝙蝠侠：漫长的万圣节(下), 詹森·阿克斯 / 特罗伊·贝克 / 莱拉·贝尔津什 / 比利·伯克 / 扎克·卡利森 / 大卫·达斯马齐连 / 艾尔莎·迪亚茨 / 约翰·迪·马吉欧 / 罗宾·阿特金·唐斯 / 乔什·杜哈明 / 艾米·兰德克 / 朱莉·内桑森 / 吉姆·皮里 / 杰克·奎德 / 娜雅·里维拉 / 凯缇·萨克霍夫 / 弗雷德·塔特西奥 / 提图斯·维里沃 / Alastair Duncan / Gary LeRoi Gray
6.6, 中国大陆,, 103分钟,9374, 邢冬冬, 喜剧 / 悬疑,, 汉语普通话,, 2021-05-23(中国大陆),非常保镖, 邵庄 / 安宁 / 大牛 / 包志强
6.6, 阿根廷 / 巴西 / 西班牙 / 荷兰 / 智利, 莱昂纳多·布列奇茨基, 112分钟,681, 莱昂纳多·布列奇茨基, 剧情, Wandering Heart / 心猿意马, 西班牙语 / 葡萄牙语 / 英语, tt9471828, 2021-10-09(阿根廷) / 2021-10-21(芝加哥国际电影节),流浪的心, 莱昂纳多·斯巴拉格利亚 / Miranda de la Serna / 伊娃·略拉克 / 伊凡·冈萨雷斯 / Alberto Ajaka / 图卡·安德拉达 / 罗德里戈·多斯·桑托斯 / Beatriz Rajland / Juan Ignacio Ugüet / Benjamín Ruiz / Veronica Hassan / Vanesa Maja / 玛格丽塔·莫菲诺 / Patricio Aramburu / Diego Almeida
5.9, 美国, 查德·霍奇, 99分钟,2126, 迈克尔·迈耶, 剧情 / 喜剧 / 爱情 / 同性, 单身圣诞节 / 圣诞不单身 / 剩单响叮当(台) / A0过圣诞(港), 英语, tt14315756, 2021-12-02(美国),单身到底, 迈克尔·尤瑞 / 菲勒蒙·钱伯斯 / 巴瑞·波斯威克 / 卢克·马可法莱恩 / 麦迪逊·布里奇斯 / Alexandra Beaton / 丹·芬纳蒂 / 史蒂夫·隆德 / 梅兰妮·利什曼 / Gryffin Hanvelt / Viggo Hanvelt / 斯蒂法诺·迪马特奥 / 维克多·安德雷斯·特根-特雷莱斯 / 詹妮佛·库里奇 / 凯茜·纳基麦
